5.945881605148315430e-01,8.825001120567321777e-02,-3.271423652768135071e-02,9.400263428688049316e-02,2.645243406295776367e-01,3.890929222106933594e-01,-8.998502045869827271e-02,-1.559525877237319946e-01,-2.341966778039932251e-01,2.573870122432708740e-01,-2.270564809441566467e-02,-2.223998159170150757e-01,-2.030382305383682251e-01,-1.658580601215362549e-01,1.338541507720947266e-01,1.574650704860687256e-01,-2.552165687084197998e-01,3.486437797546386719e-01,-2.896015644073486328e-01,7.004905939102172852e-01
-2.865866422653198242e-01,5.845332518219947815e-02,-1.043743118643760681e-01,-9.728026390075683594e-02,1.567121893167495728e-01,4.204301834106445312e-01,-1.146792471408843994e-01,4.002563059329986572e-01,-2.526958845555782318e-02,-4.005276262760162354e-01,1.988284476101398468e-02,-4.455781728029251099e-02,1.842640191316604614e-01,5.062585696578025818e-03,-2.632271731272339821e-03,-3.908267617225646973e-01,2.068549990653991699e-01,-8.835665881633758545e-02,-3.083930611610412598e-01,6.772096753120422363e-01
-2.820898592472076416e-01,8.836942166090011597e-02,-4.451175630092620850e-01,2.349876463413238525e-01,-5.707727000117301941e-02,-5.966024100780487061e-02,-4.281996786594390869e-01,-1.316202431917190552e-01,-2.956568002700805664e-01,-5.512142181396484375e-01,-3.120941817760467529e-01,3.369930386543273926e-01,-1.036815252155065536e-02,3.719656765460968018e-01,-2.595307528972625732e-01,-1.917859911918640137e-01,-4.434727132320404053e-01,-1.574378907680511475e-01,-7.212992757558822632e-02,2.216196060180664062e-02
5.627234578132629395e-01,-9.837626479566097260e-03,-7.469007372856140137e-02,1.924079507589340210e-01,9.369718283414840698e-02,-1.141456440091133118e-01,-2.178239226341247559e-01,4.789230227470397949e-01,1.524341702461242676e-01,-6.073324754834175110e-02,2.443330734968185425e-01,4.237397015094757080e-01,-7.797586172819137573e-02,1.066093668341636658e-01,1.009843647480010986e-01,-3.499346673488616943e-01,4.709747806191444397e-02,-2.194460183382034302e-01,9.893884882330894470e-03,1.222385391592979431e-01
-5.670367181301116943e-02,-3.161030709743499756e-01,-5.127465724945068359e-02,5.724331140518188477e-01,-2.890439331531524658e-01,-7.632655650377273560e-02,-2.714532315731048584e-01,7.985278218984603882e-02,-7.145500928163528442e-02,-4.422995150089263916e-01,-2.568196654319763184e-01,6.372286472469568253e-03,-5.849465355277061462e-02,3.401046395301818848e-01,-3.479591310024261475e-01,5.255268141627311707e-02,2.713969536125659943e-02,1.121136099100112915e-01,1.925989389419555664e-01,4.020503163337707520e-02
8.230043947696685791e-02,-3.352360427379608154e-02,-1.790137290954589844e-01,3.986144065856933594e-02,-3.893401622772216797e-01,1.662701070308685303e-01,-1.140956282615661621e-01,-5.193285942077636719e-01,2.224159091711044312e-01,-2.595027983188629150e-01,2.720843553543090820e-01,-1.463955044746398926e-01,2.802332937717437744e-01,4.782103002071380615e-01,-2.982035875320434570e-01,-1.379288136959075928e-01,2.295126765966415405e-01,6.281057000160217285e-02,1.488783955574035645e-01,2.593624889850616455e-01
-1.483986079692840576e-01,-3.252244591712951660e-01,-1.218369752168655396e-01,2.354825586080551147e-01,-1.286803781986236572e-01,-4.977458715438842773e-01,2.647182941436767578e-01,-1.780095100402832031e-01,-1.351779997348785400e-01,-1.538601964712142944e-01,1.162804812192916870e-01,8.580571413040161133e-02,-1.701284050941467285e-01,-3.252365589141845703e-01,-4.252181947231292725e-01,1.910240650177001953e-01,5.860924124717712402e-01,1.121520549058914185e-01,2.045101821422576904e-01,-1.441774331033229828e-02
1.786864250898361206e-01,-3.487738966941833496e-02,-2.812449634075164795e-02,-1.911183446645736694e-01,-2.106284797191619873e-01,7.997176796197891235e-02,-1.430767733836546540e-04,-3.043445944786071777e-01,-6.656082719564437866e-02,-1.839617043733596802e-01,2.435950785875320435e-01,1.061052680015563965e-01,2.131026983261108398e-02,-2.726143300533294678e-01,8.216452598571777344e-02,3.724382445216178894e-02,6.106827855110168457e-01,1.221917197108268738e-01,2.356408685445785522e-01,2.289961129426956177e-01
-3.999478220939636230e-01,2.661566808819770813e-02,-9.559266269207000732e-02,-1.728437244892120361e-01,2.328083962202072144e-01,5.291859507560729980e-01,-1.665184348821640015e-01,6.349215656518936157e-02,1.904363036155700684e-01,-3.422065973281860352e-01,-4.862620234489440918e-01,-2.043630369007587433e-02,-2.777955830097198486e-01,-4.367012083530426025e-01,2.457690238952636719e-01,4.656881093978881836e-01,2.466469556093215942e-01,1.185822933912277222e-01,-9.679989307187497616e-04,-6.933730095624923706e-03
1.518584638833999634e-01,8.766033686697483063e-03,-2.906768620014190674e-01,3.375216424465179443e-01,3.060442805290222168e-01,7.981047630310058594e-01,-2.137553840875625610e-01,-3.241191506385803223e-01,3.023675084114074707e-01,-7.502877712249755859e-02,3.483662903308868408e-01,4.421136081218719482e-01,-3.072370886802673340e-01,-1.603348851203918457e-01,-1.693681031465530396e-01,-3.032521344721317291e-02,-1.554764360189437866e-01,-3.926258683204650879e-01,-1.761957816779613495e-02,4.125939011573791504e-01
